,price
2872,3276
2873,3276
2876,3276
2877,3276
2878,3277
2879,3277
2880,3278
2881,3278
2883,3279
2885,3281
2886,3281
2887,3281
2888,3282
2890,3282
2891,3282
2893,3282
2894,3282
2895,3282
2896,3282
2897,3282
2898,3282
2899,3282
2900,3283
2901,3283
2902,3283
2903,3283
2904,3283
2907,3284
2908,3284
2909,3284
2911,3285
2912,3285
2913,3285
2914,3285
2915,3285
2916,3286
2917,3286
2918,3287
2919,3287
2920,3287
2921,3287
2923,3288
2924,3288
2925,3288
2926,3288
2927,3288
2928,3290
2929,3290
2930,3290
2931,3290
2934,3290
2935,3291
2941,3293
2942,3293
2943,3293
2944,3293
2945,3293
2946,3293
2947,3293
2948,3294
2949,3294
2950,3294
2951,3294
2952,3295
2953,3295
2954,3295
2955,3295
2956,3295
2958,3296
2959,3296
2960,3296
2961,3296
2962,3296
2963,3297
2964,3297
2965,3297
2966,3298
2967,3298
2968,3298
2970,3298
2972,3299
2973,3299
2975,3299
2976,3299
2977,3299
2978,3299
2979,3299
2980,3299
2981,3299
2982,3300
2983,3300
2984,3300
2985,3300
2986,3301
2987,3301
2989,3301
2990,3302
2991,3302
2992,3303
2993,3303
2995,3303
2996,3303
2999,3303
3000,3303
3002,3303
3003,3304
3004,3304
3006,3304
3007,3304
3008,3304
3009,3304
3010,3304
3011,3304
3012,3306
3013,3306
3014,3306
3015,3307
3016,3307
3017,3307
3020,3307
3021,3308
3022,3308
3023,3308
3024,3308
3025,3309
3026,3309
3028,3309
3029,3309
3030,565
3031,565
3033,565
3034,565
3037,565
3038,565
3039,565
3040,565
3041,565
3043,565
3044,566
3045,566
3046,566
3047,566
3048,566
3050,566
3052,566
3053,566
3054,566
3055,566
3056,566
3057,566
3058,566
3059,566
3060,3310
3061,3310
3063,3311
3064,3311
3065,3311
3066,3311
3067,3311
3068,3311
3069,3312
3071,3312
3072,3312
3073,3312
3074,3312
3075,3312
3077,3312
3078,3312
3080,3312
3081,3313
3082,3313
3083,3314
3085,3314
3086,3314
3087,3315
3088,3316
3090,3317
3091,3318
3092,3318
3093,3318
3094,3318
3095,3318
3096,3319
3097,3319
3098,3321
3099,3321
3100,3321
3101,3321
3103,3321
3104,3322
3105,3322
3106,3323
3107,3323
3108,3323
3109,3323
3110,3323
3111,3323
3112,3323
3113,3323
3114,3323
3115,3323
3116,3324
3117,3324
3118,3324
3119,3325
3120,3325
3121,3325
3122,3325
3123,3326
3124,3326
3125,3326
3126,3326
3127,3326
3128,3326
3129,3326
3130,3326
3131,3327
3132,3328
3133,3328
3134,3328
3135,3328
3136,3328
3137,3328
3138,3329
3140,3330
3141,3330
3142,3330
3144,3332
3145,3332
3146,3332
3147,3332
3148,3332
3149,3332
3151,3332
3153,3333
3155,3334
3157,3334
3158,3334
3159,3334
3160,3335
3161,3335
3162,3335
3163,3335
3165,3336
3166,3336
3167,3336
3168,3337
3169,3337
3170,3337
3171,3337
3172,3338
3173,3338
3175,3338
3177,3340
3178,3340
3179,3340
3180,3340
3181,3340
3182,3340
3183,3340
3184,3342
3185,3342
3187,3342
3188,3342
3189,3342
3190,3342
3191,3342
3192,3343
3193,3343
3194,3343
3195,3344
3196,3344
3197,3344
3198,3344
3199,3345
3201,3345
3202,3345
3203,3346
3204,3346
3205,3346
3206,3346
3207,3346
3209,3347
3210,3347
3211,3348
3212,3348
3213,3348
3214,3348
3216,3349
3217,3349
3218,3349
3219,3350
3220,3350
3221,3350
3222,3351
3223,3351
3224,3351
3225,3352
3226,3352
3227,3352
3228,3352
3229,3352
3230,3352
3231,3352
3232,3353
3233,3353
3234,3353
3235,3353
3236,3353
3237,3353
3238,3353
3239,3353
3240,3354
3241,3354
3242,3354
3243,3354
3244,3354
3245,3355
3246,3355
3247,3355
3248,3356
3249,3356
3250,3357
3251,3357
3252,3357
3253,3357
3254,3357
3255,3357
3256,3357
3257,3357
3258,3358
3259,3358
3260,3358
3261,3359
3262,3359
3263,3359
3264,3360
3265,3360
3266,3360
3267,3360
3268,3360
3269,3360
3270,3360
3273,3360
3274,3360
3275,3360
3276,3360
3277,3361
3278,3361
3279,3362
3280,3362
3281,3363
3282,3363
3283,3363
3284,3363
3285,3363
3286,3363
3288,3363
3289,3364
3290,3365
3291,3365
3292,3365
3293,3365
3294,3365
3295,3365
3296,3366
3297,3366
3298,3367
3299,3368
3301,3368
3303,3369
3304,3369
3305,3369
3306,3370
3307,3370
3308,3370
3310,3370
3311,3371
3312,3371
3313,3371
3314,3371
3315,3371
3316,3372
3317,3372
3318,3372
3319,3372
3320,3373
3321,3373
3322,3373
3323,3374
3324,3374
3325,3375
3326,3375
3327,3375
3328,3375
3329,3376
3330,3376
3331,3376
3332,3376
3333,3376
3334,3376
3335,3377
3336,3377
3337,3377
3338,3377
3339,3377
3340,3377
3341,3377
3342,3378
3343,3378
3344,3378
3347,3378
3349,3379
3350,3379
3352,3380
3354,3380
3355,3381
3356,3381
3357,3382
3358,3382
3359,3382
3360,405
3361,405
3362,406
3364,407
3365,407
3366,407
3367,407
3368,407
3370,407
3372,407
3373,407
3375,408
3376,408
3377,408
3379,408
3380,408
3382,408
3383,408
3384,408
3385,408
3386,408
3387,408
3388,408
3390,566
3391,567
3392,567
3393,567
3395,567
3396,567
3397,567
3398,567
3399,567
3400,567
3401,567
3402,567
3403,567
3404,567
3405,567
3406,567
3407,567
3408,568
3409,568
3410,568
3411,568
3412,568
3414,568
3415,568
3416,568
3417,568
3418,568
3419,568
3420,3382
3421,3382
3422,3382
3423,3384
3424,3384
3425,3384
3426,3384
3427,3384
3428,3384
3429,3384
3431,3385
3433,3385
3435,3387
3436,3387
3438,3387
3440,3387
3441,3387
3442,3387
3443,3387
3444,3387
3445,3387
3446,3387
3447,3388
3449,3388
3450,3388
3452,3388
3453,3389
3454,3389
3455,3389
3456,3389
3457,3390
3458,3390
3459,3391
3460,3391
3461,3391
3462,3391
3463,3391
3464,3392
3465,3392
3466,3392
3467,3392
3469,3393
3470,3393
3471,3393
3472,3394
3473,3394
3475,3394
3476,3394
3477,3394
3478,3395
3479,3396
3481,3397
3482,3398
3483,3398
3485,3398
3486,3398
3487,3398
3488,3398
3489,3398
3490,3398
3491,3398
3492,3399
3493,3399
3494,3399
3495,3399
3496,3399
3497,3400
3499,3400
3500,3400
3501,3401
3502,3401
3504,3401
3505,3401
3506,3401
3507,3402
3508,3402
3510,3403
3512,3403
3513,3403
3514,3404
3516,3404
3517,3404
3518,3404
3519,3405
3520,3405
3521,3405
3522,3405
3523,3406
3526,3407
3527,3407
3528,3407
3529,3407
3530,3407
3532,3408
3533,3408
3534,3409
3535,3409
3537,3410
3538,3411
3539,3411
3540,3411
3541,3411
3542,3412
3543,3412
3544,3413
3546,3413
3547,3414
3548,3415
3549,3415
3550,3415
3551,3415
3553,3416
3555,3416
3556,3417
3557,3417
3558,3417
3559,3417
3561,3418
3562,3418
3565,3418
3566,3419
3567,3419
3568,3419
3569,3419
3570,3419
3571,3419
3572,3419
3574,3420
3575,3420
3576,3420
3577,3420
3578,3420
3580,3421
3581,3421
3582,3421
3583,3422
3584,3422
3585,3422
3586,3422
3587,3422
3588,3422
3590,3423
3591,3423
3592,3423
3593,3423
3594,3423
3595,3423
3596,3424
3597,3424
3598,3425
3599,3425
3600,3425
3602,3425
3603,3425
3605,3427
3608,3427
3609,3427
3611,3428
3612,3428
3613,3428
3615,3428
3616,3428
3618,3429
3619,3429
3620,3429
3621,3429
3622,3429
3623,3429
3624,3429
3625,3429
3626,3431
3627,3431
3628,3431
3629,3431
3632,3431
3633,3431
3634,3431
3635,3431
3636,3432
3638,3435
3639,3435
3640,3435
3642,3437
3643,3437
3644,3437
3645,3437
3646,3437
3647,3437
3648,3437
3649,3438
3650,3438
3651,3438
3653,3439
3654,3440
3655,3441
3656,3441
3658,3442
3659,3442
3660,3442
3662,3443
3663,3443
3664,3443
3665,3443
3666,3443
3667,3444
3668,3444
3669,3444
3670,3444
3671,3444
3672,3445
3673,3445
3674,3445
3675,3445
3676,3445
3677,3445
3678,3445
3679,3446
3680,3446
3681,3446
3682,3446
3683,3446
3684,3446
3685,3447
3687,3447
3688,3447
3690,3447
3691,3447
3692,3447
3694,3447
3695,3448
3696,3449
3697,3449
3698,3449
3699,3449
3700,3450
3702,3450
3703,3450
3704,3450
3705,3450
3706,3450
3707,3450
3708,3450
3709,3450
3710,3451
3711,3451
3713,3452
3714,3453
3715,3453
3716,3453
3717,3453
3718,3453
3719,3454
3721,568
3722,568
3723,568
3724,568
3726,568
3729,568
3730,568
3731,568
3733,569
3734,569
3735,569
3736,569
3737,569
3738,570
3739,570
3740,570
3741,570
3742,570
3743,570
3744,570
3745,570
3746,570
3747,570
3748,571
3749,571
3750,3454
3751,3454
3752,3454
3753,3454
3754,3455
3755,3455
3756,3455
3757,3455
3758,3456
3759,3456
3760,3456
3761,3457
3762,3457
3763,3457
3764,3457
3765,3457
3766,3457
3767,3457
3768,3459
3769,3459
3770,3459
3771,3459
3772,3459
3773,3460
3774,3460
3775,3461
3776,3461
3779,3461
3780,3461
3781,3461
3782,3461
3784,3462
3785,3462
3786,3462
3787,3462
3788,3462
3790,3463
3791,3463
3792,3463
3793,3464
3795,3464
3798,3464
3801,3465
3802,3465
3803,3465
3805,3465
3806,3465
3808,3465
3810,3466
3811,3467
3812,3468
3813,3468
3816,3468
3817,3468
3818,3468
3819,3469
3820,3470
3821,3470
3822,3471
3823,3471
3824,3471
3826,3471
3828,3471
3830,3472
3831,3472
3832,3472
3834,3472
3835,3472
3836,3472
3837,3473
3839,3473
3840,3473
3841,3473
3843,3473
3844,3475
3845,3475
3847,3476
3848,3477
3849,3477
3850,3477
3851,3478
3853,3478
3854,3478
3855,3478
3856,3478
3857,3478
3858,3478
3860,3478
3861,3478
3862,3478
3864,3478
3865,3478
3866,3478
3867,3479
3868,3480
3869,3480
3870,3480
3871,3481
3872,3481
3873,3481
3874,3482
3875,3482
3876,3482
3877,3482
3878,3483
3879,3484
3881,3484
3882,3484
3883,3484
3885,3484
3886,3485
3888,3486
3890,3487
3891,3488
3892,3489
3893,3489
3894,3489
3895,3489
3896,3489
3897,3489
3898,3489
3900,3489
3901,3489
3902,3492
3903,3492
3904,3492
3905,3492
3906,3493
3907,3493
3908,3494
3910,3494
3911,3494
3912,3494
3914,3495
3915,3495
3916,3495
3917,3495
3919,3496
3921,3496
3923,3497
3925,3497
3926,3497
3927,3498
3928,3498
3929,3498
3930,3499
3931,3499
3932,3499
3933,3499
3934,3499
3935,3500
3936,3500
3937,3500
3939,3500
3940,3501
3941,3501
3943,3502
3944,3502
3945,3502
3946,3502
3947,3502
3949,3503
3950,3504
3951,3504
3952,3504
3953,3504
3955,3504
3956,3505
3958,3506
3960,3507
3962,3507
3963,3507
3964,3507
3965,3507
3966,3507
3967,3508
3968,3508
3969,3508
3970,3508
3971,3509
3973,3510
3974,3510
3975,3510
3976,3510
3977,3511
3978,3511
3979,3511
3980,3511
3981,3511
3982,3512
3983,3512
3984,3512
3985,3512
3986,3513
3987,3513
3988,3514
3989,3514
3990,3514
3991,3515
3992,3516
3993,3516
3994,3516
3995,3516
3999,3517
4000,3517
4001,3518
4002,3518
4003,3518
4005,3519
4006,3519
4007,3519
4008,3519
4009,3519
4010,3519
4011,3519
4012,3519
4013,3519
4014,3519
4015,3520
4016,3520
4017,3520
4019,3521
4020,3521
4022,3522
4023,3522
4024,3524
4026,3524
4027,3524
4028,3525
4029,3525
4030,3526
4032,3527
4033,3528
4034,3528
4035,3528
4036,3528
4037,3528
4038,3528
4039,3528
4040,3528
4041,3528
4042,3528
4043,3528
4045,3529
4046,3529
4047,3530
4048,3530
4051,571
4052,571
4054,571
4055,571
4056,571
4057,571
4058,571
4059,571
4060,571
4061,571
4063,571
4065,571
4066,571
4067,571
4068,571
4069,571
4070,571
4071,571
4072,571
4074,571
4075,571
4076,571
4077,571
4078,571
4079,571
4082,3531
4083,3531
4084,3532
4085,3533
4086,3533
4088,3534
4089,3534
4090,3534
4091,3534
4092,3534
4093,3534
4094,3534
4095,3535
4096,3535
4097,3535
4098,3535
4099,3535
4100,3535
4101,3536
4102,3536
4103,3536
4104,3536
4105,3536
4107,3537
4108,3537
4109,3537
4111,3538
4112,3538
4113,3538
4114,3538
4115,3538
4117,3539
4118,3539
4119,3539
4121,3540
4122,3540
4123,3540
4124,3540
4125,3541
4126,3541
4127,3541
4128,3541
4129,3542
4130,3543
4131,3543
4132,3543
4133,3544
4134,3544
4135,3544
4136,3544
4137,3544
4138,3544
4139,3544
4140,3544
4141,3545
4142,3545
4143,3545
4144,3545
4146,3545
4147,3546
4149,3546
4150,3546
4151,3546
4152,3547
4154,3548
4155,3548
4156,3548
4157,3548
4158,3549
4160,3550
4161,3550
4162,3550
4163,3551
4164,3552
4165,3553
4166,3553
4167,3553
4168,3553
4169,3553
4170,3554
4171,3555
4172,3555
4173,3555
4174,3555
4175,3555
4177,3556
4179,3556
4180,3556
4181,3557
4183,3557
4184,3557
4185,3557
4186,3558
4187,3559
4188,3560
4189,3561
4190,3561
4191,3562
4192,3562
4193,3562
4194,3562
4195,3563
4196,3563
4199,3563
4200,3563
4201,3563
4202,3563
4203,3564
4204,3564
4205,3564
4206,3564
4208,3565
4209,3566
4210,3566
4212,3567
4214,3567
4216,3568
4217,3568
4218,3569
4219,3569
4220,3569
4221,3569
4222,3570
4223,3570
4224,3570
4226,3570
4227,3570
4228,3572
4229,3572
4230,3573
4231,3573
4232,3573
4233,3574
4234,3574
4235,3574
4236,3574
4237,3575
4238,3575
4239,3576
4240,3576
4241,3577
4242,3577
4243,3577
4245,3577
4246,3577
4247,3578
4249,3578
4250,3578
4251,3578
4252,3579
4253,3579
4254,3579
4256,3580
4257,3580
4258,3580
4259,3580
4260,3580
4261,3581
4262,3581
4263,3581
4264,3581
4267,3581
4270,3582
4271,3583
4272,3583
4274,3584
4275,3584
4276,3584
4277,3584
4278,3584
4279,3584
4280,3584
4281,3584
4282,3584
4283,3584
4285,3584
4286,3585
4287,3585
4289,3586
4290,3587
4291,3587
4293,3588
4294,3588
4295,3589
4297,3590
4298,3590
4299,3590
4300,3590
4303,3592
4304,3592
4306,3593
4308,3593
4309,3593
4310,3594
4311,3595
4312,3595
4313,3595
4314,3595
4315,3595
4316,3595
4317,3595
4318,3595
4320,3596
4321,3597
4322,3597
4323,3597
4324,3597
4325,3597
4326,3597
4327,3597
4328,3597
4329,3597
4330,3599
4332,3599
4333,3599
4334,3599
4335,3599
4336,3599
4337,3599
4338,3599
4339,3601
4340,3601
4341,3601
4342,3601
4343,3601
4344,3601
4345,3601
4347,3601
4348,3601
4349,3601
4350,3601
4351,3602
4352,3602
4353,3603
4354,3603
4355,3603
4356,3603
4357,3603
4358,3604
4359,3604
4360,3604
4362,3604
4363,3604
4364,3605
4365,3605
4366,3605
4367,3605
4368,3605
4370,3605
4371,3606
4372,3606
4373,3607
4374,3607
4375,3607
4376,3607
4377,3609
4379,3609
4380,571
4381,571
4382,571
4383,571
4384,571
4385,571
4387,571
4388,571
4389,571
4390,571
4391,571
4392,571
4393,571
4394,571
4395,571
4396,571
4397,571
4398,571
4399,571
4400,571
4401,571
4402,571
4403,571
4404,571
4405,571
4407,571
4408,571
4409,571
4410,3610
4412,3610
4413,3610
4414,3610
4415,3611
4416,3611
4417,3611
4418,3611
4419,3612
4420,3612
4421,3612
4422,3613
4423,3613
4425,3613
4426,3614
4427,3614
4428,3614
4429,3615
4430,3615
4431,3615
4432,3615
4433,3615
4434,3615
4435,3615
4436,3615
4437,3616
4438,3616
4439,3616
4440,3616
4441,3617
4442,3617
4443,3618
4444,3618
4445,3618
4446,3618
4447,3618
4448,3618
4449,3618
4452,3619
4454,3619
4455,3620
4456,3620
4457,3620
4458,3620
4459,3620
4460,3620
4461,3620
4462,3620
4463,3621
4464,3621
4466,3622
4467,3622
4468,3622
4469,3622
4470,3622
4471,3622
4472,3622
4473,3622
4474,3623
4475,3624
4476,3624
4477,3624
4478,3624
4479,3624
4480,3625
4481,3625
4482,3625
4483,3625
4484,3625
4485,3625
4486,3625
4487,3626
4488,3626
4490,3627
4491,3628
4492,3629
4493,3629
4495,3629
4496,3629
4497,3629
4498,3629
4500,3629
4501,3629
4502,3629
4503,3630
4504,3630
4506,3632
4507,3632
4508,3632
4509,3633
4510,3633
4511,3633
4512,3633
4513,3633
4515,3634
4516,3634
4517,3634
4518,3634
4521,3634
4522,3634
4523,3634
4524,3634
4525,3635
4526,3635
4527,3635
4528,3638
4529,3638
4530,3639
4531,3639
4533,3639
4534,3640
4535,3640
4537,3640
4538,3640
4539,3640
4540,3640
4541,3640
4542,3640
4543,3640
4545,3640
4546,3640
4547,3641
4548,3641
4549,3642
4550,3642
4551,3643
4552,3643
4553,3643
4555,3643
4556,3644
4557,3644
4558,3644
4559,3644
4560,3644
4562,3644
4563,3644
4564,3644
4565,3644
4566,3646
4568,3647
4569,3648
4570,3648
4571,3648
4572,3648
4573,3648
4574,3649
4575,3649
4576,3649
4577,3649
4578,3649
4579,3650
4581,3651
4582,3651
4583,3652
4584,3652
4585,3653
4586,3653
4587,3653
4588,3655
4589,3655
4590,3655
4592,3655
4594,3656
4595,3656
4596,3656
4597,3656
4598,3656
4601,3658
4602,3659
4603,3659
4604,3660
4605,3660
4606,3660
4607,3662
4609,3662
4610,3662
4611,3662
4612,3662
4613,3662
4614,3662
4615,3663
4616,3663
4617,3663
4618,3664
4619,3664
4620,3664
4621,3665
4622,3665
4623,3665
4624,3665
4625,3665
4626,3665
4630,3667
4632,3668
4633,3668
4634,3668
4635,3668
4636,3669
4638,3669
4639,3669
4640,3669
4641,3669
4642,3669
4643,3669
4644,3669
4645,3669
4646,3669
4647,3669
4648,3669
4649,3669
4650,3669
4651,3669
4652,3669
4653,3669
4654,3669
4655,3669
4656,3669
4657,3669
4659,3669
4660,3669
4662,3669
4664,3670
4665,3670
4666,3670
4667,3671
4669,3671
4670,3671
4671,3671
4672,3671
4673,3671
4674,3672
4675,3672
4676,3672
4677,3672
4678,3672
4679,3673
4681,3674
4682,3674
4683,3674
4684,3674
4685,3674
4686,3674
4687,3674
4688,3674
4689,3675
4690,3675
4691,3675
4692,3675
4693,3676
4694,3676
4696,3676
4697,3676
4698,3676
4699,3677
4700,3677
4701,3678
4702,3678
4703,3678
4704,3679
4705,3679
4706,3679
4707,3679
4708,3679
4709,3679
4710,571
4711,571
4712,571
4713,571
4714,572
4715,572
4716,572
4717,572
4718,572
4720,572
4721,572
4722,572
4723,572
4724,572
4725,572
4726,572
4727,572
4729,573
4730,573
4731,573
4732,573
4733,573
4734,573
4735,573
4736,573
4737,573
4738,573
4739,573
4740,3679
4741,3680
4742,3681
4743,3682
4744,3682
4745,3682
4746,3683
4747,3684
4748,3685
4749,3685
4750,3685
4751,3685
4752,3686
4753,3686
4754,3688
4755,3688
4756,3688
4757,3689
4758,3689
4759,3689
4760,3689
4761,3689
4762,3689
4763,3689
4764,3689
4765,3689
4767,3690
4768,3690
4769,3690
4770,3690
4771,3690
4772,3691
4773,3692
4774,3692
4775,3692
4777,3692
4778,3692
4779,3692
4780,3694
4781,3694
4782,3694
4783,3696
4785,3696
4787,3696
4789,3696
4791,3696
4792,3696
4793,3696
4794,3696
4795,3696
4796,3696
4797,3697
4798,3697
4799,3697
4802,3697
4803,3699
4804,3699
4807,3700
4808,3700
4810,3701
4811,3701
4812,3701
4813,3701
4814,3701
4815,3701
4816,3702
4818,3703
4819,3703
4821,3704
4822,3704
4823,3704
4825,3704
4826,3704
4827,3704
4828,3704
4829,3705
4830,3705
4831,3705
4832,3706
4833,3707
4834,3707
4835,3708
4836,3709
4837,3709
4838,3709
4839,3709
4840,3709
4841,3709
4842,3709
4843,3710
4844,3710
4845,3710
4847,3710
4848,3710
4849,3710
4850,3710
4851,3710
4852,3710
4853,3710
4854,3710
4855,3710
4856,3710
4857,3710
4858,3710
4859,3711
4861,3712
4862,3712
4863,3713
4865,3713
4866,3713
4868,3713
4869,3713
4870,3713
4871,3713
4872,3713
4873,3713
4874,3713
4875,3713
4876,3714
4877,3714
4878,3715
4880,3715
4881,3716
4883,3717
4884,3717
4885,3717
4886,3718
4887,3718
4889,3718
4890,3718
4891,3718
4892,3719
4895,3720
4896,3720
4897,3720
4898,3721
4899,3722
4900,3722
4901,3722
4902,3723
4903,3723
4904,3723
4905,3723
4906,3723
4907,3724
4909,3724
4910,3724
4911,3724
4912,3724
4913,3724
4914,3724
4915,3724
4916,3725
4917,3725
4918,3725
4919,3725
4921,3726
4922,3726
4923,3726
4924,3726
4926,3729
4927,3729
4928,3729
4930,3730
4931,3730
4932,3730
4933,3730
4934,3730
4935,3730
4936,3730
4937,3730
4938,3731
4939,3732
4940,3732
4941,3732
4943,3732
4944,3732
4946,3733
4948,3733
4949,3733
4950,3733
4952,3733
4953,3733
4954,3733
4955,3734
4956,3734
4957,3734
4958,3734
4959,3734
4960,3734
4961,3734
4962,3734
4963,3734
4964,3734
4966,3734
4967,3734
4968,3734
4969,3734
4970,3734
4971,3734
4973,3735
4974,3735
4975,3736
4976,3736
4977,3736
4978,3737
4979,3737
4981,3738
4982,3738
4983,3739
4984,3739
4985,3739
4986,3740
4987,3740
4988,3740
4989,3740
4990,3740
4991,3740
4992,3740
4993,3740
4994,3740
4995,3741
4996,3741
4997,3741
4998,3742
4999,3742
5000,3742
5001,3742
5002,3743
5003,3743
5004,3743
5005,3743
5006,3743
5007,3744
5008,3744
5010,3745
5011,3745
5012,3745
5013,3745
5014,3745
5015,3746
5016,3746
5017,3746
5018,3746
5019,3746
5020,3746
5022,3746
5023,3746
5024,3746
5025,3747
5026,3748
5028,3749
5029,3749
5030,3749
5032,3749
5033,3749
5034,3749
5035,3749
5036,3749
5037,3749
5038,3750
5039,3750
5040,573
5041,573
5042,573
5045,573
5046,573
5047,573
5048,573
5049,573
5050,573
5051,573
5052,573
5053,573
5054,573
5055,573
5056,574
5057,574
5058,574
5059,574
5060,574
5062,574
5063,574
5064,574
5065,574
5066,574
5067,574
5069,574
5070,3750
5071,3750
5072,3750
5073,3750
5074,3750
5076,3750
5077,3751
5078,3751
5079,3751
5080,3751
5081,3751
5082,3752
5083,3752
5084,3752
5085,3752
5086,3752
5087,3752
5088,3754
5089,3754
5090,3754
5091,3755
5092,3755
5093,3755
5094,3755
5095,3755
5096,3755
5097,3756
5098,3756
5099,3756
5101,3756
5102,3758
5103,3758
5104,3758
5106,3759
5108,3759
5109,3759
5110,3759
5112,3759
5113,3759
5116,3760
5117,3760
5118,3761
5119,3762
5120,3762
5122,3763
5123,3763
5124,3763
5125,3763
5126,3763
5127,3763
5128,3763
5129,3763
5130,3763
5131,3763
5132,3763
5134,3763
5135,3763
5136,3763
5137,3763
5138,3763
5139,3763
5140,3763
5141,3763
5142,3763
5143,3763
5144,3764
5145,3765
5146,3765
5147,3766
5148,3766
5149,3767
5150,3767
5151,3767
5153,3768
5154,3768
5155,3769
5156,3769
5157,3769
5158,3769
5159,3770
5160,3770
5161,3770
5162,3770
5163,3770
5164,3770
5165,3770
5166,3770
5167,3771
5168,3772
5169,3772
5170,3772
5171,3772
5173,3773
5174,3774
5175,3774
5176,3774
5177,3774
5180,3774
5181,3774
5182,3774
5183,3774
5184,3774
5185,3774
5186,3774
5187,3774
5188,3775
5189,3775
5190,3775
5191,3775
5192,3776
5193,3776
5194,3777
5195,3777
5196,3777
5197,3779
5198,3780
5199,3780
5200,3780
5201,3780
5202,3780
5203,3780
5205,3780
5207,3780
5208,3780
5209,3780
5210,3780
5211,3780
5213,3780
5214,3780
5215,3780
5218,3781
5220,3782
5221,3782
5222,3782
5225,3784
5226,3785
5227,3785
5229,3786
5230,3786
5231,3786
5233,3787
5236,3787
5237,3787
5238,3787
5239,3787
5240,3787
5241,3787
5242,3788
5244,3788
5246,3789
5247,3789
5248,3790
5249,3790
5250,3790
5251,3790
5254,3792
5255,3792
5257,3792
5258,3793
5259,3793
5260,3794
5261,3794
5262,3794
5263,3795
5264,3795
5265,3795
5266,3795
5267,3795
5269,3796
5270,3796
5271,3796
5272,3796
5273,3797
5274,3797
5275,3797
5276,3797
5277,3798
5278,3798
5279,3798
5280,3798
5281,3798
5282,3798
5283,3799
5284,3799
5285,3799
5286,3799
5287,3799
5288,3800
5289,3800
5290,3800
5291,3800
5293,3800
5294,3801
5295,3801
5296,3801
5298,3801
5299,3801
5300,3801
5301,3801
5302,3801
5303,3801
5304,3802
5305,3802
5306,3802
5307,3803
5308,3803
5309,3803
5310,3803
5311,3804
5312,3804
5313,3804
5314,3804
5315,3804
5316,3805
5317,3805
5318,3805
5319,3806
5320,3806
5322,3806
5323,3806
5324,3807
5325,3807
5326,3808
5327,3808
5329,3808
5330,3808
5332,3810
5333,3810
5334,3810
5335,3810
5336,3810
5337,3810
5338,3810
5339,3811
